id_discussion,title,link,score,answer_count,view_count,creation_date,tags,Category
72299836,is there a way to fix metaplex uploading issue?,https://stackoverflow.com/questions/72299836/is-there-a-way-to-fix-metaplex-uploading-issue,0,1,306,2022/5/19 14:48,"command-line-interface, solana, nft, solana-web3js, metaplex",Corrective
64099133,Why does i got lifetime error in rust closure,https://stackoverflow.com/questions/64099133/why-does-i-got-lifetime-error-in-rust-closure,0,1,306,2020/9/28 17:07,"rust, rust-wasm",Corrective
75466315,Error: failed to send transaction: Transaction simulation failed: Error processing Instruction 1: An account required by the instruction is missing,https://stackoverflow.com/questions/75466315/error-failed-to-send-transaction-transaction-simulation-failed-error-processi,0,0,305,2023/2/16 7:18,"rust, solana",Corrective
73826606,ah_auctioneer_pda. Error Code: ConstraintSeeds. Error Number: 2006. Error A seeds constraint was violated. even the though the pda address is correct,https://stackoverflow.com/questions/73826606/ah-auctioneer-pda-error-code-constraintseeds-error-number-2006-error-a-seed,0,1,301,2022/9/23 18:48,"solana, metaplex",Corrective
68760478,What does &quot;Invoke context not set error&quot; occur when I am testing?,https://stackoverflow.com/questions/68760478/what-does-invoke-context-not-set-error-occur-when-i-am-testing,0,1,299,2021/8/12 23:42,"rust, rust-cargo, solana",Corrective
72061609,`Invalid blockhash` error while deploying smart contract,https://stackoverflow.com/questions/72061609/invalid-blockhash-error-while-deploying-smart-contract,3,1,297,2022/4/30 1:21,"solana, chainlink",Corrective
59665609,Using stof or strtof (string to float) in C++ compiled to Webassembly gives me a runtime error,https://stackoverflow.com/questions/59665609/using-stof-or-strtof-string-to-float-in-c-compiled-to-webassembly-gives-me-a,0,0,292,2020/1/9 21:58,"c++, webassembly, smartcontracts, eos",Corrective
70978349,"NEAR FunctionCallError(HostError(GuestPanic { panic_msg: &quot;panicked at &#39;Failed to deserialize input from JSON.: Error(\&quot;the account ID is invalid\&quot;,",https://stackoverflow.com/questions/70978349/near-functioncallerrorhosterrorguestpanic-panic-msg-panicked-at-failed-to,1,1,292,2022/2/4 5:10,nearprotocol,Corrective
72282977,differences between the wo kinds of Cosmos sequence errors,https://stackoverflow.com/questions/72282977/differences-between-the-wo-kinds-of-cosmos-sequence-errors,2,1,288,2022/5/18 11:46,"blockchain, cosmos",Corrective
72626538,TypeError: _bundlr_network_client__WEBPACK_IMPORTED_MODULE_0__ is not a constructor while using metaplex.nfts().uploadMetadata(),https://stackoverflow.com/questions/72626538/typeerror-bundlr-network-client-webpack-imported-module-0-is-not-a-construc,1,1,281,2022/6/15 14:02,"blockchain, solana, metaplex",Corrective
76084583,Candy Machine mintV2 - Error: failed to send transaction: Transaction simulation failed,https://stackoverflow.com/questions/76084583/candy-machine-mintv2-error-failed-to-send-transaction-transaction-simulation,0,1,279,2023/4/23 19:33,"solana, metaplex, candy-machine",Corrective
70702840,Can view methods be used for cross contract calls? (Getting error HostError(ProhibitedInView { method_name: &quot;promise_batch_create&quot;}),https://stackoverflow.com/questions/70702840/can-view-methods-be-used-for-cross-contract-calls-getting-error-hosterrorproh,2,1,276,2022/1/14 4:39,nearprotocol,Corrective
72433794,Metaplex Auction house execute_sale function is throwing error &quot; Program log: panicked at &#39;index out of bounds: the len is 0 but the index is 0&#39;&quot;,https://stackoverflow.com/questions/72433794/metaplex-auction-house-execute-sale-function-is-throwing-error-program-log-pa,2,1,275,2022/5/30 19:44,"solana, metaplex",Corrective
71188617,Getting error while trying to buy NFT on mainnet? Solana Metaplex/Storefront,https://stackoverflow.com/questions/71188617/getting-error-while-trying-to-buy-nft-on-mainnet-solana-metaplex-storefront,1,0,275,2022/2/20 3:49,"solana, storefront, metaplex",Corrective
70767805,error: building the downstream libh3 C library using the Solana SDK via cmake,https://stackoverflow.com/questions/70767805/error-building-the-downstream-libh3-c-library-using-the-solana-sdk-via-cmake,2,1,270,2022/1/19 17:01,"rust, cmake, solana",Corrective
72942699,"error is imported here, but it is a function-like macro",https://stackoverflow.com/questions/72942699/error-is-imported-here-but-it-is-a-function-like-macro,0,1,269,2022/7/12 1:50,"blockchain, smartcontracts, solana, anchor-solana",Corrective
75064290,&quot;Error: failed to post funding tx&quot; on metaplex,https://stackoverflow.com/questions/75064290/error-failed-to-post-funding-tx-on-metaplex,3,2,267,2023/1/10 8:29,"node.js, reactjs, solana, nft, metaplex",Corrective
72349514,Error installing anchor-cli | solana | rpc port: {rpc_port} is already in use,https://stackoverflow.com/questions/72349514/error-installing-anchor-cli-solana-rpc-port-rpc-port-is-already-in-use,1,1,263,2022/5/23 21:35,"solana, anchor-solana",Corrective
72370984,"On mainnet-beta, signMetadata() returns a program error, whereas it works on devnet",https://stackoverflow.com/questions/72370984/on-mainnet-beta-signmetadata-returns-a-program-error-whereas-it-works-on-dev,0,1,263,2022/5/25 9:07,"web3js, solana, nft, solana-web3js, metaplex",Corrective
70457160,"Falling into issues Trying to Create a Program Derived Address (PDA) with Solana-py: &quot;not enough values to unpack (expected 2, got 1)&quot;",https://stackoverflow.com/questions/70457160/falling-into-issues-trying-to-create-a-program-derived-address-pda-with-solana,0,1,262,2021/12/23 10:44,"python, solana",Corrective
73640824,"Error: Cannot find module code: &#39;MODULE_NOT_FOUND&#39;, (metaplex)",https://stackoverflow.com/questions/73640824/error-cannot-find-module-code-module-not-found-metaplex,-1,1,260,2022/9/8 3:51,"solana, metaplex",Corrective
74662830,How do I remove this compiler error for use_store with yewdux?,https://stackoverflow.com/questions/74662830/how-do-i-remove-this-compiler-error-for-use-store-with-yewdux,2,1,259,2022/12/3 8:09,"rust, webassembly, rust-wasm, yew",Corrective
72253067,Weird Typescript Bug: Imports dependency not top level module,https://stackoverflow.com/questions/72253067/weird-typescript-bug-imports-dependency-not-top-level-module,3,3,258,2022/5/16 8:17,"typescript, solana, solana-web3js, solana-program-library",Corrective
64070229,Cant run wasm module on cmd. Error: failed to run main module `demo.wasm`,https://stackoverflow.com/questions/64070229/cant-run-wasm-module-on-cmd-error-failed-to-run-main-module-demo-wasm,-1,2,256,2020/9/26 3:23,"cmd, wasmtime",Corrective
70925968,Tightly Coupling pallet error: ambiguous associated type `Currency` in bounds of `T`,https://stackoverflow.com/questions/70925968/tightly-coupling-pallet-error-ambiguous-associated-type-currency-in-bounds-of,2,1,256,2022/1/31 20:27,"substrate, polkadot",Corrective
75611088,Rust not using correct version,https://stackoverflow.com/questions/75611088/rust-not-using-correct-version,0,1,254,2023/3/2 11:29,"rust, anchor, solana",Corrective
71483723,NEAR Protocol Smart Contract Instantiation Error,https://stackoverflow.com/questions/71483723/near-protocol-smart-contract-instantiation-error,4,1,252,2022/3/15 22:11,"nearprotocol, near",Corrective
73090565,having issues with deploying smart contract on solana,https://stackoverflow.com/questions/73090565/having-issues-with-deploying-smart-contract-on-solana,0,0,252,2022/7/23 20:00,"solana, solana-web3js, anchor-solana, solana-cli, solana-program-library",Corrective
51348983,EOSIO - cleos wallet create command throwing error &quot;Invalid content-length response&quot;,https://stackoverflow.com/questions/51348983/eosio-cleos-wallet-create-command-throwing-error-invalid-content-length-respo,0,1,251,2018/7/15 21:44,eos,Corrective
73526248,Transaction fee payer required error when listing a token on Auction House,https://stackoverflow.com/questions/73526248/transaction-fee-payer-required-error-when-listing-a-token-on-auction-house,0,1,251,2022/8/29 16:47,"solana, metaplex",Corrective
72344967,RPC response error -32003: error when updating solana nft using metaboss,https://stackoverflow.com/questions/72344967/rpc-response-error-32003-error-when-updating-solana-nft-using-metaboss,1,1,244,2022/5/23 15:49,solana,Corrective
70915556,NotImplementedError in publickey.PublicKey().find_program_address() solana-py,https://stackoverflow.com/questions/70915556/notimplementederror-in-publickey-publickey-find-program-address-solana-py,1,2,242,2022/1/30 22:23,"solana, solana-web3js, solana-program-library",Corrective
72313952,What the error EditionsMustHaveExactlyOneToken really mean?,https://stackoverflow.com/questions/72313952/what-the-error-editionsmusthaveexactlyonetoken-really-mean,-1,1,240,2022/5/20 13:29,"solana, solana-web3js, metaplex",Corrective
65435128,Error about connecting Substrate blockchains to Polkadot with Cumulus,https://stackoverflow.com/questions/65435128/error-about-connecting-substrate-blockchains-to-polkadot-with-cumulus,1,1,234,2020/12/24 15:10,"blockchain, substrate, polkadot",Corrective
75607903,Error installing Rust wasm-pack for webassembly,https://stackoverflow.com/questions/75607903/error-installing-rust-wasm-pack-for-webassembly,0,0,233,2023/3/2 3:02,"rust, webassembly, rust-cargo, wasm-pack",Corrective
74779178,How to handle cors error using Magic Eden API?,https://stackoverflow.com/questions/74779178/how-to-handle-cors-error-using-magic-eden-api,0,0,229,2022/12/13 9:54,"reactjs, api, solana, nft",Corrective
74602940,Init Token Account error - &quot;Error processing Instruction 0: custom program error: 0x0&quot;,https://stackoverflow.com/questions/74602940/init-token-account-error-error-processing-instruction-0-custom-program-error,-1,1,228,2022/11/28 23:32,"rust, solana, anchor-solana, solana-program-library",Corrective
74061767,How can we install the Solana CLI when we get the below error?,https://stackoverflow.com/questions/74061767/how-can-we-install-the-solana-cli-when-we-get-the-below-error,1,2,227,2022/10/14 5:02,solana,Corrective
71661190,Near Protocol | RPC Contract deployment | Deserialization error,https://stackoverflow.com/questions/71661190/near-protocol-rpc-contract-deployment-deserialization-error,0,1,224,2022/3/29 19:27,"deserialization, smartcontracts, nearprotocol, near, assemblyscript",Corrective
72268271,Solana error on metaplex when trying to make auction,https://stackoverflow.com/questions/72268271/solana-error-on-metaplex-when-trying-to-make-auction,0,0,223,2022/5/17 12:35,"rust, solana, metaplex",Corrective
69656955,Error while adding Nick Pallet to substrate,https://stackoverflow.com/questions/69656955/error-while-adding-nick-pallet-to-substrate,1,0,223,2021/10/21 14:32,"substrate, polkadot",Corrective
74485335,TypeError: x.pubkey.toBase58 is not a function,https://stackoverflow.com/questions/74485335/typeerror-x-pubkey-tobase58-is-not-a-function,0,1,219,2022/11/18 13:36,"javascript, solana, solana-web3js",Corrective
73150321,Cannot deploy EVM subnet locally on Avalanche &quot;Error: failed to query network health&quot;,https://stackoverflow.com/questions/73150321/cannot-deploy-evm-subnet-locally-on-avalanche-error-failed-to-query-network-he,1,1,219,2022/7/28 17:20,"linux, terminal, virtual-machine, evm, avalanche",Corrective
69633580,Near Protocol: Error during Context.predecessor in view,https://stackoverflow.com/questions/69633580/near-protocol-error-during-context-predecessor-in-view,2,1,218,2021/10/19 23:21,nearprotocol,Corrective
76202581,How to get Solana Nfts for owner with Metaplex in React? (Error: 410),https://stackoverflow.com/questions/76202581/how-to-get-solana-nfts-for-owner-with-metaplex-in-react-error-410,0,2,216,2023/5/9 0:42,"reactjs, react-hooks, solana, metaplex, alchemy",Corrective
72381059,web3.Keypair.fromSeed issues,https://stackoverflow.com/questions/72381059/web3-keypair-fromseed-issues,0,1,215,2022/5/26 0:11,solana-web3js,Corrective
72435369,MetaplexError: Invalid owner,https://stackoverflow.com/questions/72435369/metaplexerror-invalid-owner,0,1,213,2022/5/30 21:45,"javascript, solana, solana-web3js, metaplex",Corrective
72861128,Error when compiling &quot;example-helloworld&quot; Solana Smart Contract,https://stackoverflow.com/questions/72861128/error-when-compiling-example-helloworld-solana-smart-contract,0,1,213,2022/7/5 3:12,"rust, rust-cargo, solana",Corrective
70766123,How to create pallet errors that show up on the Polkadot JS apps interface?,https://stackoverflow.com/questions/70766123/how-to-create-pallet-errors-that-show-up-on-the-polkadot-js-apps-interface,2,1,206,2022/1/19 14:26,"substrate, polkadot-js",Corrective
73020348,Error processing Instruction 0: Cross-program invocation with unauthorized signer or writable account,https://stackoverflow.com/questions/73020348/error-processing-instruction-0-cross-program-invocation-with-unauthorized-signe,-1,1,204,2022/7/18 17:51,"rust, anchor, smartcontracts, solana",Corrective
73017542,Error: Querying [object Object] failed: wasm execution failed with error,https://stackoverflow.com/questions/73017542/error-querying-object-object-failed-wasm-execution-failed-with-error,0,1,197,2022/7/18 13:07,"rust, nearprotocol",Corrective
67953918,How can I solve the error of Smart Contract?,https://stackoverflow.com/questions/67953918/how-can-i-solve-the-error-of-smart-contract,2,1,192,2021/6/13 8:25,"smartcontracts, nearprotocol",Corrective
72689378,mint_to from token.sol example from solang throw new Error(unknown signer: ${signature.publicKey.toString()});,https://stackoverflow.com/questions/72689378/mint-to-from-token-sol-example-from-solang-throw-new-errorunknown-signer-sig,0,1,192,2022/6/20 23:20,"solana, solana-web3js",Corrective
74448290,SendTransactionError: failed to send transaction: Node is unhealthy,https://stackoverflow.com/questions/74448290/sendtransactionerror-failed-to-send-transaction-node-is-unhealthy,1,1,189,2022/11/15 23:33,"solana, solana-web3js, solana-cli, solana-program-library",Corrective
73602758,"Cannot deserialize the contract state.: Custom { kind: InvalidData, error: &quot;Not all bytes read&quot;",https://stackoverflow.com/questions/73602758/cannot-deserialize-the-contract-state-custom-kind-invaliddata-error-not,1,1,185,2022/9/5 4:52,nearprotocol,Corrective
73187286,My transaction fails when trying to Init VRF on Devnet using Anchor (0x0 Error),https://stackoverflow.com/questions/73187286/my-transaction-fails-when-trying-to-init-vrf-on-devnet-using-anchor-0x0-error,2,1,183,2022/8/1 6:15,"rust, anchor, solana",Corrective
74081105,Error compiling dependency to a proc-macro when targeting wasm,https://stackoverflow.com/questions/74081105/error-compiling-dependency-to-a-proc-macro-when-targeting-wasm,1,0,179,2022/10/16 0:16,"rust, conditional-compilation, wasm-bindgen, rust-wasm",Corrective
71056057,error: cannot shadow already defined class `Error` after adding console_error_panic_hook::set_once();,https://stackoverflow.com/questions/71056057/error-cannot-shadow-already-defined-class-error-after-adding-console-error-pa,1,1,175,2022/2/10 4:09,"rust, wasm-bindgen, wasm-pack",Corrective
74152099,how to fix &quot;InvalidSeeds&quot; error in AssociatedTokenAccountProgram?,https://stackoverflow.com/questions/74152099/how-to-fix-invalidseeds-error-in-associatedtokenaccountprogram,0,1,175,2022/10/21 18:12,solana,Corrective
69747128,Rust wasm module build error (x11-clipboard dependency),https://stackoverflow.com/questions/69747128/rust-wasm-module-build-error-x11-clipboard-dependency,0,0,174,2021/10/28 9:06,"rust, webassembly, rust-cargo, rust-wasm, wasm-pack",Corrective
70436328,Getting unexpected lifetime issue when passing newly constructed array to function,https://stackoverflow.com/questions/70436328/getting-unexpected-lifetime-issue-when-passing-newly-constructed-array-to-functi,1,1,170,2021/12/21 21:33,"rust, solana",Corrective
70227462,TypeError: this is undefined in rect js while passing BigNumber in solana RPC Request,https://stackoverflow.com/questions/70227462/typeerror-this-is-undefined-in-rect-js-while-passing-bignumber-in-solana-rpc-re,0,1,167,2021/12/5 0:25,"reactjs, blockchain, solana, decentralized-applications, solana-cli",Corrective
71698654,"Terra - terrain deploy counter - Error: Command failed: cp artifacts/counter{-aarch64,}.wasm",https://stackoverflow.com/questions/71698654/terra-terrain-deploy-counter-error-command-failed-cp-artifacts-counter-aa,1,3,167,2022/4/1 4:14,"webassembly, terrain, terra, rust-wasm",Corrective
70710400,Issues adding NEAR tokens in assemblyscript smart contract using u128.add() function,https://stackoverflow.com/questions/70710400/issues-adding-near-tokens-in-assemblyscript-smart-contract-using-u128-add-func,1,2,166,2022/1/14 20:12,"nearprotocol, assemblyscript, near",Corrective
76741201,Error running a Bevy game in browser: &quot;WebAssembly.instantiate(): Import #0 module=&quot;wbindgen_placeholder&quot; error: module is not an object or function&quot;,https://stackoverflow.com/questions/76741201/error-running-a-bevy-game-in-browser-webassembly-instantiate-import-0-modu,0,1,165,2023/7/22 4:58,"rust, webassembly, webgl2, wasm-bindgen, bevy",Corrective
72827202,How to use the createRevokeCollectionAuthorityInstruction to an NFT: &quot;Derived key invalid&quot; error,https://stackoverflow.com/questions/72827202/how-to-use-the-createrevokecollectionauthorityinstruction-to-an-nft-derived-ke,0,1,162,2022/7/1 17:29,"solana, metaplex",Corrective
72570426,When I run this command to deploy the solana contract this error is reported,https://stackoverflow.com/questions/72570426/when-i-run-this-command-to-deploy-the-solana-contract-this-error-is-reported,0,0,161,2022/6/10 15:16,"solana, solana-program-library",Corrective
69734254,Error: the trait bound `types::DepartmentDetails: scale_info::TypeInfo` is not satisfied,https://stackoverflow.com/questions/69734254/error-the-trait-bound-typesdepartmentdetails-scale-infotypeinfo-is-not-s,0,1,160,2021/10/27 15:12,"substrate, polkadot",Corrective
70743408,substrate-developer-hub/substrate-front-end-template run yarn error,https://stackoverflow.com/questions/70743408/substrate-developer-hub-substrate-front-end-template-run-yarn-error,1,1,159,2022/1/17 23:00,"substrate, polkadot",Corrective
74041773,Near: Querying [object Object] failed: wasm execution failed with error: FunctionCallError,https://stackoverflow.com/questions/74041773/near-querying-object-object-failed-wasm-execution-failed-with-error-functio,0,0,158,2022/10/12 20:24,"rust, integration-testing, nearprotocol, ava",Corrective
72093138,"Contract call returns error &quot;Found input with 28 bits, expected 8&quot;. Polkadot.js and ink contracts",https://stackoverflow.com/questions/72093138/contract-call-returns-error-found-input-with-28-bits-expected-8-polkadot-js,1,0,158,2022/5/3 6:45,"smartcontracts, polkadot, polkadot-js, rust-ink",Corrective
66072515,Could not convert parameter `tx` between node and runtime: Error decoding field CheckMortality.0,https://stackoverflow.com/questions/66072515/could-not-convert-parameter-tx-between-node-and-runtime-error-decoding-field,1,1,156,2021/2/6 8:47,"blockchain, substrate, polkadot, parity-io, polkadot-js",Corrective
75103167,Transaction simulation failed: Error processing Instruction 0: custom program error: 0xc at Connection.sendEncodedTransaction,https://stackoverflow.com/questions/75103167/transaction-simulation-failed-error-processing-instruction-0-custom-program-er,0,1,155,2023/1/13 6:57,"rust, anchor, solana, solana-web3js",Corrective
75361401,Why does Cargo incorrectly compile Rust WASM global variables?,https://stackoverflow.com/questions/75361401/why-does-cargo-incorrectly-compile-rust-wasm-global-variables,2,0,155,2023/2/6 20:36,"rust, webassembly, rust-cargo, rust-wasm",Corrective
74744241,Error handling when testing Solana event emitting,https://stackoverflow.com/questions/74744241/error-handling-when-testing-solana-event-emitting,0,1,148,2022/12/9 22:09,"javascript, solana, solana-web3js, anchor-solana",Corrective
74051628,How to get unique smart contract errors in a frontend app using polkadot.js,https://stackoverflow.com/questions/74051628/how-to-get-unique-smart-contract-errors-in-a-frontend-app-using-polkadot-js,0,2,148,2022/10/13 14:58,"substrate, polkadot-js",Corrective
72808663,can&#39;t upload candy machine collection because of time out error,https://stackoverflow.com/questions/72808663/cant-upload-candy-machine-collection-because-of-time-out-error,0,2,146,2022/6/30 6:53,"typescript, rust, solana, metaplex, candy-machine",Corrective
73880436,Solana ECONNREFUSED error on localhost for the simple airdrop transaction,https://stackoverflow.com/questions/73880436/solana-econnrefused-error-on-localhost-for-the-simple-airdrop-transaction,0,1,145,2022/9/28 19:11,"solana, solana-web3js",Corrective
73566083,Solana Phantom Wallet - Error: airdrop request failed. This can happen when the rate limit is reached,https://stackoverflow.com/questions/73566083/solana-phantom-wallet-error-airdrop-request-failed-this-can-happen-when-the,0,1,143,2022/9/1 16:06,"smartcontracts, solana, solana-web3js, anchor-solana, solana-cli",Corrective
72520297,Getting an Error `custom program error: 0x26` on Minting an NFT?,https://stackoverflow.com/questions/72520297/getting-an-error-custom-program-error-0x26-on-minting-an-nft,-1,1,142,2022/6/6 23:53,"solana, metaplex",Corrective
70992739,yarn asb parsing error in compiling Assemblyscript smart contract,https://stackoverflow.com/questions/70992739/yarn-asb-parsing-error-in-compiling-assemblyscript-smart-contract,0,1,142,2022/2/5 4:54,"typescript, parsing, yarnpkg, nearprotocol, assemblyscript",Corrective
72201709,Getting error while using #[js_export] from crate stdweb,https://stackoverflow.com/questions/72201709/getting-error-while-using-js-export-from-crate-stdweb,0,0,139,2022/5/11 21:13,"rust, rust-wasm",Corrective
68181488,Error when cargo build node-template substrate,https://stackoverflow.com/questions/68181488/error-when-cargo-build-node-template-substrate,0,1,139,2021/6/29 23:16,"substrate, polkadot",Corrective
73304314,getting a &quot;this program may not be used for excuting instructions&quot; error when making a simple spl transfer,https://stackoverflow.com/questions/73304314/getting-a-this-program-may-not-be-used-for-excuting-instructions-error-when-ma,-1,1,135,2022/8/10 18:02,"python, solana, solana-transaction-instruction, solana-py",Corrective
74018774,INDEXER Lake Framework - outcome.status.failure not showing execution error,https://stackoverflow.com/questions/74018774/indexer-lake-framework-outcome-status-failure-not-showing-execution-error,0,2,134,2022/10/11 1:39,"nearprotocol, indexer",Corrective
75380991,Trying to load a library built with wasm pack in nodejs with ESM leads to an error,https://stackoverflow.com/questions/75380991/trying-to-load-a-library-built-with-wasm-pack-in-nodejs-with-esm-leads-to-an-err,0,1,134,2023/2/8 10:56,"node.js, es6-modules, wasm-pack",Corrective
73243690,Any solutions on why I get a compile error with import * as anchor from &quot;@project-serum/anchor&quot;;,https://stackoverflow.com/questions/73243690/any-solutions-on-why-i-get-a-compile-error-with-import-as-anchor-from-projec,0,1,134,2022/8/5 9:15,"rust, anchor, solana",Corrective
75008106,solana spl-token transfer fee &quot;Error: Program(IncorrectProgramId)&quot;,https://stackoverflow.com/questions/75008106/solana-spl-token-transfer-fee-error-programincorrectprogramid,-1,1,132,2023/1/5 0:02,"cryptography, blockchain, solana, fee",Corrective
72833435,[Stack]: RuntimeError: memory access out of bounds error while testing a function in a NEAR protocol smart contract assemblyscript,https://stackoverflow.com/questions/72833435/stack-runtimeerror-memory-access-out-of-bounds-error-while-testing-a-functio,0,0,127,2022/7/2 2:40,"nearprotocol, near, assemblyscript",Corrective
68288269,I am getting error when trying out Substrate&#39;s &quot;Create a Pallet&quot; Tutorial,https://stackoverflow.com/questions/68288269/i-am-getting-error-when-trying-out-substrates-create-a-pallet-tutorial,0,1,124,2021/7/7 22:48,"blockchain, substrate, polkadot",Corrective
67900397,Solana stake pool installation issue,https://stackoverflow.com/questions/67900397/solana-stake-pool-installation-issue,0,1,122,2021/6/9 16:30,"rust, blockchain, solana",Corrective
69263074,Error: Service(Telemetry(IoError(Custom {...... error in substrate,https://stackoverflow.com/questions/69263074/error-servicetelemetryioerrorcustom-error-in-substrate,0,0,121,2021/9/21 11:35,"blockchain, substrate, polkadot",Corrective
75732494,Issue playing output mp4 transcoded with ffmpeg wasm on mobile,https://stackoverflow.com/questions/75732494/issue-playing-output-mp4-transcoded-with-ffmpeg-wasm-on-mobile,1,1,121,2023/3/14 19:24,"javascript, ffmpeg, ffmpeg-wasm",Corrective
75924628,Attempted import error: &#39;AnchorProvider&#39; is not exported from &#39;@project-serum/anchor&#39;,https://stackoverflow.com/questions/75924628/attempted-import-error-anchorprovider-is-not-exported-from-project-serum-an,1,1,121,2023/4/4 8:24,"javascript, reactjs, runtime-error, jsx, anchor-solana",Corrective
75653979,How can I resolve not found cargo wasm error?,https://stackoverflow.com/questions/75653979/how-can-i-resolve-not-found-cargo-wasm-error,0,1,120,2023/3/7 1:28,"rust-cargo, wasm-pack",Corrective
75666476,running substrate benchmaks errors at setjmp file not found,https://stackoverflow.com/questions/75666476/running-substrate-benchmaks-errors-at-setjmp-file-not-found,2,0,120,2023/3/8 3:38,"substrate, polkadot",Corrective
70865711,polkadot canvas testnet contract deploy error &quot;contracts.contractTrapped&quot;,https://stackoverflow.com/questions/70865711/polkadot-canvas-testnet-contract-deploy-error-contracts-contracttrapped,0,2,120,2022/1/26 23:11,"substrate, polkadot, rust-ink",Corrective
76426991,read-fonts Rust wasm: Uncaught (in promise) RuntimeError: unreachable,https://stackoverflow.com/questions/76426991/read-fonts-rust-wasm-uncaught-in-promise-runtimeerror-unreachable,0,0,116,2023/6/8 4:42,"javascript, rust, fonts, webassembly, wasm-bindgen",Corrective
76231415,Non-base58 character error in create Fungible token in Solana,https://stackoverflow.com/questions/76231415/non-base58-character-error-in-create-fungible-token-in-solana,1,1,115,2023/5/12 4:33,"node.js, token, solana, solana-web3js, metaplex",Corrective
72855927,snapshot candy machine mint accounts in correct order of mint,https://stackoverflow.com/questions/72855927/snapshot-candy-machine-mint-accounts-in-correct-order-of-mint,0,1,115,2022/7/4 19:24,"solana, solana-web3js, metaboss",Corrective
74120365,Unable to transfer token to another account due toTypeError: Cannot read property &#39;toString&#39; of undefined,https://stackoverflow.com/questions/74120365/unable-to-transfer-token-to-another-account-due-totypeerror-cannot-read-propert,0,0,113,2022/10/19 13:38,"rust, solana, solana-web3js, anchor-solana, solana-program-library",Corrective
73042075,"how delete these conflict errors / rust/ E0277, E0432, E0599",https://stackoverflow.com/questions/73042075/how-delete-these-conflict-errors-rust-e0277-e0432-e0599,-3,1,112,2022/7/20 2:44,"rust, smartcontracts, solana, solana-web3js",Corrective
69909549,Implementing bridge network of substrate and getting error: duplicate lang item in crate `sp_io` required by bp_runtime,https://stackoverflow.com/questions/69909549/implementing-bridge-network-of-substrate-and-getting-error-duplicate-lang-item,0,1,111,2021/11/10 15:54,"blockchain, substrate, polkadot",Corrective
75173136,Deploying to fuji network with hardhat creates HttpProviderError,https://stackoverflow.com/questions/75173136/deploying-to-fuji-network-with-hardhat-creates-httpprovidererror,0,1,110,2023/1/19 21:39,"blockchain, smartcontracts, hardhat, avalanche",Corrective
71981378,Serum Error What is &quot;Unable to simulate swap&quot;?,https://stackoverflow.com/questions/71981378/serum-error-what-is-unable-to-simulate-swap,0,1,110,2022/4/24 0:04,"javascript, solana, anchor-solana, serum-project",Corrective
71104224,"ServerTransactionError: {&quot;index&quot;:0,&quot;kind&quot;:{&quot;ExecutionError&quot;:&quot;Smart contract panicked: Cannot parse JSON",https://stackoverflow.com/questions/71104224/servertransactionerror-index0-kindexecutionerrorsmart-contract-pani,0,0,110,2022/2/14 3:39,nearprotocol,Corrective
72249544,Why is there an error in this contract call?,https://stackoverflow.com/questions/72249544/why-is-there-an-error-in-this-contract-call,-1,1,108,2022/5/15 23:12,"nearprotocol, near-api-js",Corrective
72917751,Error with modules gumdrop-cli.ts metaplex,https://stackoverflow.com/questions/72917751/error-with-modules-gumdrop-cli-ts-metaplex,-2,1,101,2022/7/9 7:02,"blockchain, solana, nft, metaplex, cryptocurrency-airdrop",Corrective
76445810,TokenAccountNotFoundError encountered while trying to create token account,https://stackoverflow.com/questions/76445810/tokenaccountnotfounderror-encountered-while-trying-to-create-token-account,0,1,100,2023/6/10 18:28,"reactjs, solana-web3js",Corrective
76490441,Error: failed to send transaction: Transaction simulation failed: Error processing Instruction 0: Program failed to complete,https://stackoverflow.com/questions/76490441/error-failed-to-send-transaction-transaction-simulation-failed-error-processi,0,0,99,2023/6/16 20:58,"blockchain, solana, anchor-solana",Corrective
58642732,Error on returning environmental account id&#39;s,https://stackoverflow.com/questions/58642732/error-on-returning-environmental-account-ids,1,1,98,2019/10/31 19:49,nearprotocol,Corrective
75349748,Unhandled RunTime Error - MetaplexError: Account Not Found,https://stackoverflow.com/questions/75349748/unhandled-runtime-error-metaplexerror-account-not-found,0,0,95,2023/2/5 10:25,"javascript, solana, nft, metaplex",Corrective
76646083,Compile time error of cosmos-sdk/proto/bank/v1beta1/query.proto file,https://stackoverflow.com/questions/76646083/compile-time-error-of-cosmos-sdk-proto-bank-v1beta1-query-proto-file,2,1,94,2023/7/9 13:56,"go, blockchain, protoc, protobuf-go, cosmos-sdk",Corrective
72923295,Solana Metaplex Creator Split issue,https://stackoverflow.com/questions/72923295/solana-metaplex-creator-split-issue,-1,1,93,2022/7/10 1:09,"typescript, solana, metaplex",Corrective
75262206,Solana auctionHouse sell instruction showing error Types of property &#39;asset&#39; are incompatible,https://stackoverflow.com/questions/75262206/solana-auctionhouse-sell-instruction-showing-error-types-of-property-asset-are,0,0,90,2023/1/28 2:48,"nft, solana-web3js, metaplex, solana-program-library",Corrective
75328463,Metaplex Candy Machine UI - Mint Failed Error,https://stackoverflow.com/questions/75328463/metaplex-candy-machine-ui-mint-failed-error,0,0,89,2023/2/3 4:11,"solana, nft, metaplex, solana-cli, candy-machine",Corrective
